,vf_particle,vf_pore,D_eff,qdis_Cb2,qdis_1C,qdis_2C,idx_replicate,idx_part,n_part,fraction_vol,reduction,subregion_id,subregion,output_sz
0,0.6841668870713976,0.1375655280219184,0.2305063307285308,1.0904435330088007,1.071889715681137,1.017074748889095,0,0,1,1.0,0.2,1,1,1856
1,0.6843035380045573,0.1367741054958767,0.2271589338779449,1.0904699458377387,1.0718878695306095,1.014860148862349,0,0,2,0.5,0.2,1,1,1856
2,0.6840302361382379,0.13835695054796,0.2327580004930496,1.090415296373316,1.0718880470094945,1.0189403137221704,0,1,2,0.5,0.2,1,1,1856
3,0.6788046518961589,0.1364240010579427,0.2303834557533264,1.0888219633498144,1.070263859622148,1.0086274589353097,0,0,3,0.3333333333333333,0.2,1,1,1856
4,0.6961952209472656,0.1364617665608724,0.2339188307523727,1.093839365235014,1.0752769503628046,1.0236721095102332,0,1,3,0.3333333333333333,0.2,1,1,1856
5,0.6775007883707682,0.1398108164469401,0.2285875976085662,1.0884456590069922,1.070010692069017,1.017016840293753,0,2,3,0.3333333333333333,0.2,1,1,1856
6,0.6825081719292535,0.1362642076280382,0.2372033298015594,1.089951032954399,1.0713663564742264,1.0121155225951568,0,0,4,0.25,0.2,1,1,1856
7,0.6860989040798611,0.1372840033637152,0.2171703428030014,1.090983537594819,1.0724056182302453,1.017313953470112,0,1,4,0.25,0.2,1,1,1856
8,0.692142571343316,0.1378041585286458,0.2349448204040527,1.0927295429692616,1.0741903871367748,1.0235930126569994,0,2,4,0.25,0.2,1,1,1856
9,0.6759179009331597,0.1389097425672743,0.2294376492500305,1.0879372124077973,1.069497896640892,1.0135988667516318,0,3,4,0.25,0.2,1,1,1856
10,0.6766435835096571,0.1367212931315104,0.2414848059415817,1.0881755571937222,1.069661451231132,1.008092850905059,0,0,5,0.2,0.2,1,1,1856
11,0.6827155219184028,0.1387293073866102,0.2059934288263321,1.0899811312315524,1.0714452132075096,1.0176022840287244,0,1,5,0.2,0.2,1,1,1856
12,0.6994980706108941,0.1323428683810764,0.2387463748455047,1.0947007260519632,1.0760324957394,1.014598371022708,0,2,5,0.2,0.2,1,1,1856
13,0.6817576090494791,0.1342589060465494,0.240487739443779,1.089711050877189,1.0710621862307852,1.0038819625414606,0,3,5,0.2,0.2,1,1,1856
14,0.6802196502685547,0.1457752651638454,0.2230500429868698,1.0893276222411328,1.071020535798333,1.026386119690983,0,4,5,0.2,0.2,1,1,1856
15,0.6710726420084635,0.1374198913574218,0.2417524755001068,1.0863533764633675,1.0679778862000848,1.004802723490765,0,0,6,0.1666666666666666,0.2,1,1,1856
16,0.6865366617838542,0.1354281107584635,0.2131974399089813,1.091083754020331,1.0724418840550998,1.0117727931482017,0,1,6,0.1666666666666666,0.2,1,1,1856
17,0.6953013102213542,0.1374743143717448,0.2226662635803222,1.0935945540727838,1.07504812116551,1.0246615473674028,0,2,6,0.1666666666666666,0.2,1,1,1856
18,0.6970891316731771,0.13544921875,0.2418840378522873,1.0940794645864695,1.0754971230380166,1.0223313769154514,0,3,6,0.1666666666666666,0.2,1,1,1856
19,0.6743021647135417,0.1351425170898437,0.2287421524524688,1.0873753587587318,1.068833659974644,0.9983934146608684,0,4,6,0.1666666666666666,0.2,1,1,1856
20,0.6806994120279948,0.1444791158040364,0.2246559858322143,1.089466161751571,1.071123649016616,1.025545165428732,0,5,6,0.1666666666666666,0.2,1,1,1856
21,0.6668041813982665,0.1385022833979622,0.2423952668905258,1.084836589476519,1.0666379748845514,1.004150148517426,0,0,7,0.1428571428571428,0.2,1,1,1856
22,0.6927633759469697,0.1320306581439393,0.220614343881607,1.092821183010369,1.0740870679688646,1.0049805037537831,0,1,7,0.1428571428571428,0.2,1,1,1856
23,0.6844562614051095,0.1412701015054744,0.2171273678541183,1.090544659152519,1.0720872315053238,1.0237862988116693,0,2,7,0.1428571428571428,0.2,1,1,1856
24,0.7024365353178224,0.1303737668225364,0.2216569036245346,1.0954668421998344,1.076740153974482,1.0079185144292613,0,3,7,0.1428571428571428,0.2,1,1,1856
25,0.6856823106751825,0.1411783260150547,0.2313783168792724,1.090923614349607,1.072472553216233,1.0247485469078417,0,4,7,0.1428571428571428,0.2,1,1,1856
26,0.6730498342803031,0.1364737215909091,0.240910142660141,1.0870098091065177,1.068551708098156,1.003305929213803,0,5,7,0.1428571428571428,0.2,1,1,1856
27,0.6839849096145073,0.1431540236275851,0.2240095436573028,1.0904353346193243,1.072036548703786,1.0259168340627003,0,6,7,0.1428571428571428,0.2,1,1,1856
28,0.6661136203342014,0.1394497341579861,0.2496915906667709,1.084614616747981,1.0664817889278475,1.0069472325662083,0,0,8,0.125,0.2,1,1,1856
29,0.6989027235243056,0.1330786810980903,0.2221834063529968,1.094535414673626,1.0758747768972998,1.0159079663411386,0,1,8,0.125,0.2,1,1,1856
30,0.6768622504340278,0.1385135226779514,0.2046818733215332,1.088163560690177,1.0696709855329347,1.0119432543965778,0,2,8,0.125,0.2,1,1,1856
31,0.6953355577256944,0.1360544840494791,0.2292902320623397,1.0935935770131815,1.075011136702918,1.0220142799401726,0,3,8,0.125,0.2,1,1,1856
32,0.6994303385416667,0.1332577175564236,0.2411801218986511,1.0946950466298309,1.0760579415422626,1.0179793420555476,0,4,8,0.125,0.2,1,1,1856
33,0.6848548041449652,0.142350599500868,0.2290019989013672,1.0906908944602436,1.0722715769655913,1.025632463634513,0,5,8,0.125,0.2,1,1,1856
34,0.6633751763237847,0.1304300944010416,0.2434712946414947,1.083438793257426,1.0650729769178218,0.961632390743768,0,6,8,0.125,0.2,1,1,1856
35,0.6884606255425347,0.1473893907335069,0.2108148038387298,1.0917528493103217,1.0734316528041563,1.0308364943207655,0,7,8,0.125,0.2,1,1,1856
36,0.6717645827220265,0.1400587771420187,0.2610955536365509,1.0866664482117283,1.068371830307347,1.0142097599551292,0,0,9,0.1111111111111111,0.2,1,1,1856
37,0.6950067537967289,0.1276304060796339,0.2146609276533126,1.093381599690903,1.0744857514143058,0.9833261119680194,0,1,9,0.1111111111111111,0.2,1,1,1856
38,0.669566552963615,0.1416241044356416,0.2083120793104171,1.0857208631665125,1.0674757236109256,1.0137178294915192,0,2,9,0.1111111111111111,0.2,1,1,1856
39,0.6882874394806338,0.1389351189602895,0.2207837104797363,1.091636617404789,1.0731113002861463,1.0226452341954235,0,3,9,0.1111111111111111,0.2,1,1,1856
40,0.7127936532564252,0.1282411379234813,0.2344306260347366,1.098246800891173,1.079542107382825,1.0095780233133211,0,4,9,0.1111111111111111,0.2,1,1,1856
41,0.6874266431924883,0.1422476372994914,0.2449689209461212,1.091452794500266,1.073037167576705,1.0271571509772877,0,5,9,0.1111111111111111,0.2,1,1,1856
42,0.6882813264133412,0.1345673323796948,0.2505923211574554,1.0916191546356038,1.072980381098673,1.0125380157114987,0,6,9,0.1111111111111111,0.2,1,1,1856
